strategy,strategy_label,layout,number_of_tmas,n_patients,patients_per_tma_target,core_diameter_mm,usable_width_mm,usable_height_mm,min_edge_space_mm,positions_per_tma,patient_positions_per_tma,empty_positions_per_tma,control_positions_per_tma,total_positions_all_tmas,patient_positions_all_tmas,empty_positions_all_tmas,control_positions_all_tmas,mean_cores_per_patient,min_balanced_cores_per_patient,patients_with_extra_core,patient_tissue_area_mm2,all_tissue_area_mm2,total_chamber_area_mm2,patient_tissue_fraction_of_chamber_area_all_tmas,total_core_surface_fraction_of_chamber_area_all_tmas,total_core_surface_to_total_chamber_area,tissue_fraction_of_sample_area_all_tmas,orientation_penalty_percent,asymmetry_score,feasible
none,No orientation holes,rectangular,2,80,40.0000,1.4100,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,112.4244,112.4244,469.2050,0.239606,0.239606,0.239606,0.239606,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4100,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,99.9328,99.9328,469.2050,0.212983,0.212983,0.212983,0.212983,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4100,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,99.9328,99.9328,469.2050,0.212983,0.212983,0.212983,0.212983,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4100,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,93.6870,93.6870,469.2050,0.199672,0.199672,0.199672,0.199672,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4100,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,99.9328,112.4244,469.2050,0.212983,0.239606,0.239606,0.212983,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4100,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,65.5809,65.5809,469.2050,0.139770,0.139770,0.139770,0.139770,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4200,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,114.0247,114.0247,469.2050,0.243017,0.243017,0.243017,0.243017,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4200,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,101.3553,101.3553,469.2050,0.216015,0.216015,0.216015,0.216015,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4200,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,101.3553,101.3553,469.2050,0.216015,0.216015,0.216015,0.216015,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4200,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,95.0206,95.0206,469.2050,0.202514,0.202514,0.202514,0.202514,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4200,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,101.3553,114.0247,469.2050,0.216015,0.243017,0.243017,0.216015,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4200,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,66.5144,66.5144,469.2050,0.141760,0.141760,0.141760,0.141760,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4300,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,115.6364,115.6364,469.2050,0.246452,0.246452,0.246452,0.246452,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4300,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,102.7879,102.7879,469.2050,0.219068,0.219068,0.219068,0.219068,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4300,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,102.7879,102.7879,469.2050,0.219068,0.219068,0.219068,0.219068,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4300,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,96.3636,96.3636,469.2050,0.205376,0.205376,0.205376,0.205376,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4300,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,102.7879,115.6364,469.2050,0.219068,0.246452,0.246452,0.219068,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4300,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,67.4545,67.4545,469.2050,0.143763,0.143763,0.143763,0.143763,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4400,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,117.2593,117.2593,469.2050,0.249911,0.249911,0.249911,0.249911,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4400,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,104.2305,104.2305,469.2050,0.222143,0.222143,0.222143,0.222143,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4400,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,104.2305,104.2305,469.2050,0.222143,0.222143,0.222143,0.222143,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4400,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,97.7161,97.7161,469.2050,0.208259,0.208259,0.208259,0.208259,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4400,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,104.2305,117.2593,469.2050,0.222143,0.249911,0.249911,0.222143,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4400,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,68.4013,68.4013,469.2050,0.145781,0.145781,0.145781,0.145781,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4500,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,118.8936,118.8936,469.2050,0.253394,0.253394,0.253394,0.253394,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4500,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,105.6832,105.6832,469.2050,0.225239,0.225239,0.225239,0.225239,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4500,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,105.6832,105.6832,469.2050,0.225239,0.225239,0.225239,0.225239,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4500,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,99.0780,99.0780,469.2050,0.211161,0.211161,0.211161,0.211161,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4500,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,105.6832,118.8936,469.2050,0.225239,0.253394,0.253394,0.225239,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4500,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,69.3546,69.3546,469.2050,0.147813,0.147813,0.147813,0.147813,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4600,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,120.5391,120.5391,469.2050,0.256901,0.256901,0.256901,0.256901,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4600,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,107.1459,107.1459,469.2050,0.228356,0.228356,0.228356,0.228356,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4600,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,107.1459,107.1459,469.2050,0.228356,0.228356,0.228356,0.228356,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4600,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,100.4493,100.4493,469.2050,0.214084,0.214084,0.214084,0.214084,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4600,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,107.1459,120.5391,469.2050,0.228356,0.256901,0.256901,0.228356,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4600,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,70.3145,70.3145,469.2050,0.149859,0.149859,0.149859,0.149859,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4700,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,122.1960,122.1960,469.2050,0.260432,0.260432,0.260432,0.260432,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4700,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,108.6187,108.6187,469.2050,0.231495,0.231495,0.231495,0.231495,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4700,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,108.6187,108.6187,469.2050,0.231495,0.231495,0.231495,0.231495,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4700,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,101.8300,101.8300,469.2050,0.217027,0.217027,0.217027,0.217027,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4700,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,108.6187,122.1960,469.2050,0.231495,0.260432,0.260432,0.231495,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4700,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,71.2810,71.2810,469.2050,0.151919,0.151919,0.151919,0.151919,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4800,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,123.8642,123.8642,469.2050,0.263987,0.263987,0.263987,0.263987,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4800,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,110.1015,110.1015,469.2050,0.234655,0.234655,0.234655,0.234655,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4800,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,110.1015,110.1015,469.2050,0.234655,0.234655,0.234655,0.234655,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4800,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,103.2202,103.2202,469.2050,0.219989,0.219989,0.219989,0.219989,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4800,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,110.1015,123.8642,469.2050,0.234655,0.263987,0.263987,0.234655,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4800,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,72.2541,72.2541,469.2050,0.153993,0.153993,0.153993,0.153993,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.4900,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,125.5437,125.5437,469.2050,0.267567,0.267567,0.267567,0.267567,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.4900,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,111.5944,111.5944,469.2050,0.237837,0.237837,0.237837,0.237837,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.4900,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,111.5944,111.5944,469.2050,0.237837,0.237837,0.237837,0.237837,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.4900,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,104.6197,104.6197,469.2050,0.222972,0.222972,0.222972,0.222972,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.4900,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,111.5944,125.5437,469.2050,0.237837,0.267567,0.267567,0.237837,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.4900,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,73.2338,73.2338,469.2050,0.156081,0.156081,0.156081,0.156081,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5000,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,127.2345,127.2345,469.2050,0.271170,0.271170,0.271170,0.271170,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5000,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,113.0973,113.0973,469.2050,0.241040,0.241040,0.241040,0.241040,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5000,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,113.0973,113.0973,469.2050,0.241040,0.241040,0.241040,0.241040,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5000,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,106.0288,106.0288,469.2050,0.225975,0.225975,0.225975,0.225975,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5000,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,113.0973,127.2345,469.2050,0.241040,0.271170,0.271170,0.241040,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5000,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,74.2201,74.2201,469.2050,0.158183,0.158183,0.158183,0.158183,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5100,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,128.9366,128.9366,469.2050,0.274798,0.274798,0.274798,0.274798,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5100,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,114.6103,114.6103,469.2050,0.244265,0.244265,0.244265,0.244265,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5100,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,114.6103,114.6103,469.2050,0.244265,0.244265,0.244265,0.244265,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5100,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,107.4472,107.4472,469.2050,0.228998,0.228998,0.228998,0.228998,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5100,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,114.6103,128.9366,469.2050,0.244265,0.274798,0.274798,0.244265,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5100,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,75.2130,75.2130,469.2050,0.160299,0.160299,0.160299,0.160299,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5200,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,130.6500,130.6500,469.2050,0.278450,0.278450,0.278450,0.278450,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5200,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,116.1334,116.1334,469.2050,0.247511,0.247511,0.247511,0.247511,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5200,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,116.1334,116.1334,469.2050,0.247511,0.247511,0.247511,0.247511,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5200,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,108.8750,108.8750,469.2050,0.232042,0.232042,0.232042,0.232042,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5200,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,116.1334,130.6500,469.2050,0.247511,0.278450,0.278450,0.247511,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5200,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,76.2125,76.2125,469.2050,0.162429,0.162429,0.162429,0.162429,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5300,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,132.3748,132.3748,469.2050,0.282126,0.282126,0.282126,0.282126,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5300,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,117.6665,117.6665,469.2050,0.250778,0.250778,0.250778,0.250778,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5300,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,117.6665,117.6665,469.2050,0.250778,0.250778,0.250778,0.250778,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5300,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,110.3123,110.3123,469.2050,0.235105,0.235105,0.235105,0.235105,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5300,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,117.6665,132.3748,469.2050,0.250778,0.282126,0.282126,0.250778,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5300,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,77.2186,77.2186,469.2050,0.164573,0.164573,0.164573,0.164573,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5400,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,134.1108,134.1108,469.2050,0.285826,0.285826,0.285826,0.285826,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5400,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,119.2096,119.2096,469.2050,0.254067,0.254067,0.254067,0.254067,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5400,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,119.2096,119.2096,469.2050,0.254067,0.254067,0.254067,0.254067,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5400,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,111.7590,111.7590,469.2050,0.238188,0.238188,0.238188,0.238188,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5400,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,119.2096,134.1108,469.2050,0.254067,0.285826,0.285826,0.254067,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5400,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,78.2313,78.2313,469.2050,0.166732,0.166732,0.166732,0.166732,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5500,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,135.8582,135.8582,469.2050,0.289550,0.289550,0.289550,0.289550,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5500,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,120.7628,120.7628,469.2050,0.257378,0.257378,0.257378,0.257378,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5500,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,120.7628,120.7628,469.2050,0.257378,0.257378,0.257378,0.257378,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5500,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,113.2151,113.2151,469.2050,0.241291,0.241291,0.241291,0.241291,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5500,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,120.7628,135.8582,469.2050,0.257378,0.289550,0.289550,0.257378,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5500,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,79.2506,79.2506,469.2050,0.168904,0.168904,0.168904,0.168904,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5600,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,137.6168,137.6168,469.2050,0.293298,0.293298,0.293298,0.293298,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5600,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,122.3261,122.3261,469.2050,0.260709,0.260709,0.260709,0.260709,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5600,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,122.3261,122.3261,469.2050,0.260709,0.260709,0.260709,0.260709,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5600,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,114.6807,114.6807,469.2050,0.244415,0.244415,0.244415,0.244415,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5600,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,122.3261,137.6168,469.2050,0.260709,0.293298,0.293298,0.260709,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5600,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,80.2765,80.2765,469.2050,0.171090,0.171090,0.171090,0.171090,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5700,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,139.3868,139.3868,469.2050,0.297070,0.297070,0.297070,0.297070,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5700,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,123.8994,123.8994,469.2050,0.264062,0.264062,0.264062,0.264062,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5700,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,123.8994,123.8994,469.2050,0.264062,0.264062,0.264062,0.264062,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5700,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,116.1557,116.1557,469.2050,0.247558,0.247558,0.247558,0.247558,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5700,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,123.8994,139.3868,469.2050,0.264062,0.297070,0.297070,0.264062,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5700,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,81.3090,81.3090,469.2050,0.173291,0.173291,0.173291,0.173291,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5800,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,141.1681,141.1681,469.2050,0.300867,0.300867,0.300867,0.300867,0.0000,0,0
four_empty_row,4 empty holes in one row,rectangular,2,80,40.0000,1.5800,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,125.4828,125.4828,469.2050,0.267437,0.267437,0.267437,0.267437,11.1111,8,0
four_empty_diagonal,4 empty diagonal holes,rectangular,2,80,40.0000,1.5800,22.4500,10.4500,1.0000,36,32,4,0,72,64,8,0,0.8000,0,64,125.4828,125.4828,469.2050,0.267437,0.267437,0.267437,0.267437,11.1111,8,0
six_empty_staircase,6 empty staircase holes,rectangular,2,80,40.0000,1.5800,22.4500,10.4500,1.0000,36,30,6,0,72,60,12,0,0.7500,0,60,117.6401,117.6401,469.2050,0.250722,0.250722,0.250722,0.250722,16.6667,8,0
four_control_asymmetric,4 asymmetric control cores,rectangular,2,80,40.0000,1.5800,22.4500,10.4500,1.0000,36,32,0,4,72,64,0,8,0.8000,0,64,125.4828,141.1681,469.2050,0.267437,0.300867,0.300867,0.267437,11.1111,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,rectangular,2,80,40.0000,1.5800,22.4500,10.4500,1.0000,36,21,15,0,72,42,30,0,0.5250,0,42,82.3481,82.3481,469.2050,0.175505,0.175505,0.175505,0.175505,41.6667,6,0
none,No orientation holes,rectangular,2,80,40.0000,1.5900,22.4500,10.4500,1.0000,36,36,0,0,72,72,0,0,0.9000,0,72,142.9607,142.9607,469.2050,0.304687,0.304687,0.304687,0.304687,0.0000,0,0
